"X","Y","DateTime","EpochTime"
"603.4077","175.7074","2017-10-08 18:18:51.873","1507501131873"
"537.6854","115.3378","2017-10-08 18:18:51.907","1507501131907"
"545.0191","115.1633","2017-10-08 18:18:51.940","1507501131940"
"547.4308","111.2923","2017-10-08 18:18:51.973","1507501131973"
"548.8413","108.186","2017-10-08 18:18:52.006","1507501132006"
"0.0","0.0","2017-10-08 18:18:52.040","1507501132040"
"551.4729","105.5049","2017-10-08 18:18:52.073","1507501132073"
"548.1371","109.1083","2017-10-08 18:18:52.106","1507501132106"
"546.4548","110.6015","2017-10-08 18:18:52.140","1507501132140"
"548.4269","108.6166","2017-10-08 18:18:52.173","1507501132173"
"542.3782","117.5452","2017-10-08 18:18:52.206","1507501132206"
"549.6708","113.0867","2017-10-08 18:18:52.240","1507501132240"
"547.8735","120.3392","2017-10-08 18:18:52.273","1507501132273"
"561.4467","120.6494","2017-10-08 18:18:52.306","1507501132306"
"568.4172","124.1157","2017-10-08 18:18:52.340","1507501132340"
"575.6077","125.8385","2017-10-08 18:18:52.373","1507501132373"
"786.4252","296.231","2017-10-08 18:18:52.406","1507501132406"
"1012.7454","471.9588","2017-10-08 18:18:52.439","1507501132439"
"998.0717","455.7809","2017-10-08 18:18:52.473","1507501132473"
"1027.8209","479.9624","2017-10-08 18:18:52.506","1507501132506"
"1046.2915","484.3259","2017-10-08 18:18:52.539","1507501132539"
"1056.4353","488.3793","2017-10-08 18:18:52.573","1507501132573"
"1097.3961","489.0406","2017-10-08 18:18:52.606","1507501132606"
"1087.5146","510.658","2017-10-08 18:18:52.639","1507501132639"
"997.1906","543.4041","2017-10-08 18:18:52.673","1507501132673"
"945.8616","561.4222","2017-10-08 18:18:52.706","1507501132706"
"896.6592","571.769","2017-10-08 18:18:52.739","1507501132739"
"866.5728","578.4592","2017-10-08 18:18:52.773","1507501132773"
"694.1909","608.6406","2017-10-08 18:18:52.806","1507501132806"
"705.071","615.667","2017-10-08 18:18:52.839","1507501132839"
"761.4672","687.7357","2017-10-08 18:18:52.872","1507501132872"
"798.2458","737.1199","2017-10-08 18:18:52.906","1507501132906"
"823.9083","784.9371","2017-10-08 18:18:52.939","1507501132939"
"842.8965","813.8723","2017-10-08 18:18:52.972","1507501132972"
"927.3425","1036.566","2017-10-08 18:18:53.006","1507501133006"
"940.4948","980.0848","2017-10-08 18:18:53.039","1507501133039"
"913.9622","995.8137","2017-10-08 18:18:53.072","1507501133072"
"895.369","1003.1307","2017-10-08 18:18:53.106","1507501133106"
"882.3713","1007.0657","2017-10-08 18:18:53.139","1507501133139"
"872.1627","1007.6049","2017-10-08 18:18:53.172","1507501133172"
"864.1005","1007.8678","2017-10-08 18:18:53.206","1507501133206"
"857.2595","1007.4644","2017-10-08 18:18:53.239","1507501133239"
"851.1312","1005.8209","2017-10-08 18:18:53.272","1507501133272"
"845.6487","1003.6346","2017-10-08 18:18:53.305","1507501133305"
"840.597","1001.688","2017-10-08 18:18:53.339","1507501133339"
"832.8289","997.4784","2017-10-08 18:18:53.372","1507501133372"
"574.4752","950.0243","2017-10-08 18:18:53.405","1507501133405"
"577.347","933.7838","2017-10-08 18:18:53.439","1507501133439"
"580.0056","939.0668","2017-10-08 18:18:53.472","1507501133472"
"580.8648","933.0396","2017-10-08 18:18:53.505","1507501133505"
"583.0026","930.4467","2017-10-08 18:18:53.539","1507501133539"
"586.5845","935.8201","2017-10-08 18:18:53.572","1507501133572"
"553.1331","895.4752","2017-10-08 18:18:53.605","1507501133605"
"558.577","915.155","2017-10-08 18:18:53.638","1507501133638"
"561.5381","920.4645","2017-10-08 18:18:53.672","1507501133672"
"561.6865","921.2966","2017-10-08 18:18:53.705","1507501133705"
"562.7036","924.878","2017-10-08 18:18:53.738","1507501133738"
"565.855","934.3308","2017-10-08 18:18:53.772","1507501133772"
"566.0682","932.9677","2017-10-08 18:18:53.805","1507501133805"
"566.9136","933.4118","2017-10-08 18:18:53.838","1507501133838"
"567.737","933.6127","2017-10-08 18:18:53.872","1507501133872"
"568.1257","931.8145","2017-10-08 18:18:53.905","1507501133905"
"568.4644","930.153","2017-10-08 18:18:53.938","1507501133938"
"568.8199","928.9775","2017-10-08 18:18:53.972","1507501133972"
"569.0275","930.0676","2017-10-08 18:18:54.005","1507501134005"
"568.4066","929.4779","2017-10-08 18:18:54.038","1507501134038"
"566.672","925.2537","2017-10-08 18:18:54.071","1507501134071"
"563.1108","927.561","2017-10-08 18:18:54.105","1507501134105"
"559.4916","932.8451","2017-10-08 18:18:54.138","1507501134138"
"556.7697","933.7458","2017-10-08 18:18:54.171","1507501134171"
"554.5596","932.8658","2017-10-08 18:18:54.205","1507501134205"
"552.4309","932.8008","2017-10-08 18:18:54.238","1507501134238"
"550.3287","933.6445","2017-10-08 18:18:54.271","1507501134271"
"548.262","933.0572","2017-10-08 18:18:54.305","1507501134305"
"546.2942","929.2471","2017-10-08 18:18:54.338","1507501134338"
"544.7567","928.6512","2017-10-08 18:18:54.371","1507501134371"
"548.9309","922.6295","2017-10-08 18:18:54.405","1507501134405"
"552.7596","916.5757","2017-10-08 18:18:54.438","1507501134438"
"556.1517","910.5277","2017-10-08 18:18:54.471","1507501134471"
"559.908","904.2084","2017-10-08 18:18:54.504","1507501134504"
"563.4736","897.7269","2017-10-08 18:18:54.538","1507501134538"
"0.0","0.0","2017-10-08 18:18:54.571","1507501134571"
"0.0","0.0","2017-10-08 18:18:54.604","1507501134604"
"0.0","0.0","2017-10-08 18:18:54.638","1507501134638"
"567.64","888.5022","2017-10-08 18:18:54.671","1507501134671"
"973.7452","707.4688","2017-10-08 18:18:54.704","1507501134704"
"973.066","691.3896","2017-10-08 18:18:54.738","1507501134738"
"972.6241","691.1794","2017-10-08 18:18:54.771","1507501134771"
"971.4908","689.4193","2017-10-08 18:18:54.804","1507501134804"
"971.1708","688.6022","2017-10-08 18:18:54.837","1507501134837"
"971.4122","687.6423","2017-10-08 18:18:54.871","1507501134871"
"977.7086","673.1393","2017-10-08 18:18:54.904","1507501134904"
"974.0912","668.388","2017-10-08 18:18:54.937","1507501134937"
"974.1047","667.5845","2017-10-08 18:18:54.971","1507501134971"
"973.3672","666.0953","2017-10-08 18:18:55.004","1507501135004"
"972.8683","664.6392","2017-10-08 18:18:55.037","1507501135037"
"972.5776","662.9417","2017-10-08 18:18:55.071","1507501135071"
"974.2288","661.6747","2017-10-08 18:18:55.104","1507501135104"
"974.8012","660.7579","2017-10-08 18:18:55.137","1507501135137"
"974.2974","658.3973","2017-10-08 18:18:55.171","1507501135171"
"566.7132","627.1653","2017-10-08 18:18:55.204","1507501135204"
"563.0592","619.6949","2017-10-08 18:18:55.237","1507501135237"
"560.7841","625.2426","2017-10-08 18:18:55.270","1507501135270"
"561.5659","624.54","2017-10-08 18:18:55.304","1507501135304"
"561.4806","624.9609","2017-10-08 18:18:55.337","1507501135337"
"561.1543","626.3862","2017-10-08 18:18:55.370","1507501135370"
"567.9414","788.6977","2017-10-08 18:18:55.404","1507501135404"
"566.022","790.1751","2017-10-08 18:18:55.437","1507501135437"
"566.681","790.0977","2017-10-08 18:18:55.470","1507501135470"
"564.4651","786.5564","2017-10-08 18:18:55.504","1507501135504"
"564.4401","784.1912","2017-10-08 18:18:55.537","1507501135537"
"564.426","782.3163","2017-10-08 18:18:55.570","1507501135570"
"564.1719","781.5701","2017-10-08 18:18:55.604","1507501135604"
"564.032","780.886","2017-10-08 18:18:55.637","1507501135637"
"563.9366","780.4277","2017-10-08 18:18:55.670","1507501135670"
"563.5854","780.5961","2017-10-08 18:18:55.703","1507501135703"
"552.3038","785.299","2017-10-08 18:18:55.737","1507501135737"
"543.8365","789.229","2017-10-08 18:18:55.770","1507501135770"
"539.8551","789.6353","2017-10-08 18:18:55.803","1507501135803"
"535.4413","790.6754","2017-10-08 18:18:55.837","1507501135837"
"531.2226","791.7172","2017-10-08 18:18:55.870","1507501135870"
"527.2624","792.7198","2017-10-08 18:18:55.903","1507501135903"
"526.244","791.0711","2017-10-08 18:18:55.937","1507501135937"
"525.4507","789.6351","2017-10-08 18:18:55.970","1507501135970"
"524.9601","788.3685","2017-10-08 18:18:56.003","1507501136003"
"524.3362","787.9844","2017-10-08 18:18:56.036","1507501136036"
"524.221","786.8225","2017-10-08 18:18:56.070","1507501136070"
"523.9192","786.6206","2017-10-08 18:18:56.103","1507501136103"
"523.8506","786.6846","2017-10-08 18:18:56.136","1507501136136"
"523.9225","786.9509","2017-10-08 18:18:56.170","1507501136170"
"524.2095","786.8793","2017-10-08 18:18:56.203","1507501136203"
"524.6698","787.1705","2017-10-08 18:18:56.236","1507501136236"
"524.7437","787.677","2017-10-08 18:18:56.270","1507501136270"
"525.0005","788.3968","2017-10-08 18:18:56.303","1507501136303"
"525.4578","789.0446","2017-10-08 18:18:56.336","1507501136336"
"540.5504","800.2124","2017-10-08 18:18:56.370","1507501136370"
"540.8411","792.7058","2017-10-08 18:18:56.403","1507501136403"
"541.5932","794.739","2017-10-08 18:18:56.436","1507501136436"
"542.1616","790.3656","2017-10-08 18:18:56.469","1507501136469"
"543.9057","792.7709","2017-10-08 18:18:56.503","1507501136503"
"546.7703","798.6873","2017-10-08 18:18:56.536","1507501136536"
"548.7209","799.8494","2017-10-08 18:18:56.570","1507501136570"
"551.6682","803.6094","2017-10-08 18:18:56.603","1507501136603"
"552.8928","803.0907","2017-10-08 18:18:56.636","1507501136636"
"0.0","0.0","2017-10-08 18:18:56.669","1507501136669"
"0.0","0.0","2017-10-08 18:18:56.703","1507501136703"
"0.0","0.0","2017-10-08 18:18:56.736","1507501136736"
"559.2122","808.3952","2017-10-08 18:18:56.769","1507501136769"
"1881.8159","1115.8217","2017-10-08 18:18:56.803","1507501136803"
"1891.7184","1050.6182","2017-10-08 18:18:56.836","1507501136836"
"1244.5322","930.9831","2017-10-08 18:18:56.869","1507501136869"
"1254.6177","915.4824","2017-10-08 18:18:56.902","1507501136902"
"1246.1276","892.0923","2017-10-08 18:18:56.936","1507501136936"
"1200.0082","829.8916","2017-10-08 18:18:56.969","1507501136969"
"1054.0913","566.8862","2017-10-08 18:18:57.002","1507501137002"
"1031.132","575.3386","2017-10-08 18:18:57.036","1507501137036"
"1022.3339","578.1871","2017-10-08 18:18:57.069","1507501137069"
"1020.0472","576.2028","2017-10-08 18:18:57.102","1507501137102"
"1017.5771","571.9736","2017-10-08 18:18:57.136","1507501137136"
"1017.3174","576.7913","2017-10-08 18:18:57.169","1507501137169"
"1015.5108","577.0228","2017-10-08 18:18:57.202","1507501137202"
"1012.2985","576.7903","2017-10-08 18:18:57.235","1507501137235"
"1008.864","576.9645","2017-10-08 18:18:57.269","1507501137269"
"1005.5351","577.356","2017-10-08 18:18:57.302","1507501137302"
"1002.4083","577.744","2017-10-08 18:18:57.335","1507501137335"
"999.2504","577.9327","2017-10-08 18:18:57.369","1507501137369"
"996.1809","578.1385","2017-10-08 18:18:57.402","1507501137402"
"993.4293","578.3865","2017-10-08 18:18:57.435","1507501137435"
"990.8099","578.4548","2017-10-08 18:18:57.469","1507501137469"
"988.3156","578.5156","2017-10-08 18:18:57.502","1507501137502"
"986.5968","578.2455","2017-10-08 18:18:57.535","1507501137535"
"984.3424","577.8828","2017-10-08 18:18:57.569","1507501137569"
"1364.1282","545.9924","2017-10-08 18:18:57.602","1507501137602"
"1361.5676","548.6354","2017-10-08 18:18:57.635","1507501137635"
"1356.1407","549.1315","2017-10-08 18:18:57.668","1507501137668"
"1351.6725","548.4713","2017-10-08 18:18:57.702","1507501137702"
"1342.8385","546.801","2017-10-08 18:18:57.735","1507501137735"
"1341.9166","547.9517","2017-10-08 18:18:57.768","1507501137768"
"1290.1257","534.7877","2017-10-08 18:18:57.802","1507501137802"
"1300.9622","533.7996","2017-10-08 18:18:57.835","1507501137835"
"1304.9653","532.8146","2017-10-08 18:18:57.868","1507501137868"
"1294.0436","535.8244","2017-10-08 18:18:57.902","1507501137902"
"1300.5297","535.355","2017-10-08 18:18:57.935","1507501137935"
"1303.5344","535.8936","2017-10-08 18:18:57.968","1507501137968"
"1299.3739","538.3806","2017-10-08 18:18:58.002","1507501138002"
"1302.1267","539.0604","2017-10-08 18:18:58.035","1507501138035"
"1303.7656","539.8409","2017-10-08 18:18:58.068","1507501138068"
"1305.3875","540.5492","2017-10-08 18:18:58.101","1507501138101"
"1305.9446","541.4933","2017-10-08 18:18:58.135","1507501138135"
"1310.282","541.0141","2017-10-08 18:18:58.168","1507501138168"
"1310.5994","542.1816","2017-10-08 18:18:58.201","1507501138201"
"894.2328","546.0372","2017-10-08 18:18:58.235","1507501138235"
"892.8583","551.1736","2017-10-08 18:18:58.268","1507501138268"
"893.1118","552.4807","2017-10-08 18:18:58.301","1507501138301"
"891.6638","550.7722","2017-10-08 18:18:58.335","1507501138335"
"892.7672","551.2848","2017-10-08 18:18:58.368","1507501138368"
"892.3682","551.8077","2017-10-08 18:18:58.401","1507501138401"
"804.9366","439.4053","2017-10-08 18:18:58.434","1507501138434"
"802.9907","434.9421","2017-10-08 18:18:58.468","1507501138468"
"800.8097","435.3922","2017-10-08 18:18:58.501","1507501138501"
"801.2468","435.848","2017-10-08 18:18:58.534","1507501138534"
"800.4087","436.3743","2017-10-08 18:18:58.568","1507501138568"
"798.665","437.6456","2017-10-08 18:18:58.601","1507501138601"
"521.0543","587.3636","2017-10-08 18:18:58.634","1507501138634"
"516.3336","583.7073","2017-10-08 18:18:58.668","1507501138668"
"518.1265","582.0314","2017-10-08 18:18:58.701","1507501138701"
"519.3321","580.9832","2017-10-08 18:18:58.734","1507501138734"
"520.9072","580.739","2017-10-08 18:18:58.768","1507501138768"
"522.2694","578.7543","2017-10-08 18:18:58.801","1507501138801"
"536.9231","587.6378","2017-10-08 18:18:58.834","1507501138834"
"535.1859","581.3201","2017-10-08 18:18:58.867","1507501138867"
"534.6832","581.6075","2017-10-08 18:18:58.901","1507501138901"
"533.0873","582.0642","2017-10-08 18:18:58.934","1507501138934"
"531.9828","576.7247","2017-10-08 18:18:58.967","1507501138967"
"531.5927","580.5262","2017-10-08 18:18:59.001","1507501139001"
"531.0625","580.2821","2017-10-08 18:18:59.034","1507501139034"
"530.768","580.1741","2017-10-08 18:18:59.067","1507501139067"
"530.6943","579.5775","2017-10-08 18:18:59.101","1507501139101"
"530.8774","580.315","2017-10-08 18:18:59.134","1507501139134"
"0.0","0.0","2017-10-08 18:18:59.167","1507501139167"
"1034.8627","575.9248","2017-10-08 18:18:59.201","1507501139201"
"1051.9589","596.9598","2017-10-08 18:18:59.234","1507501139234"
"1046.139","591.1592","2017-10-08 18:18:59.267","1507501139267"
"1046.6516","591.2999","2017-10-08 18:18:59.300","1507501139300"
"1050.4852","595.1015","2017-10-08 18:18:59.334","1507501139334"
"1048.6741","596.2504","2017-10-08 18:18:59.367","1507501139367"
"962.6414","579.5635","2017-10-08 18:18:59.400","1507501139400"
"961.0577","585.4117","2017-10-08 18:18:59.434","1507501139434"
"959.7517","587.1732","2017-10-08 18:18:59.467","1507501139467"
"959.4019","588.6918","2017-10-08 18:18:59.500","1507501139500"
"959.0793","586.9837","2017-10-08 18:18:59.534","1507501139534"
"959.8494","589.1622","2017-10-08 18:18:59.567","1507501139567"
"959.2091","588.5886","2017-10-08 18:18:59.600","1507501139600"
"959.1536","589.0532","2017-10-08 18:18:59.634","1507501139634"
"959.2213","587.9292","2017-10-08 18:18:59.667","1507501139667"
"1340.3542","568.6862","2017-10-08 18:18:59.700","1507501139700"
"1337.6818","559.6002","2017-10-08 18:18:59.733","1507501139733"
"1340.515","557.9942","2017-10-08 18:18:59.767","1507501139767"
"1339.7932","557.6773","2017-10-08 18:18:59.800","1507501139800"
"1342.5717","557.5296","2017-10-08 18:18:59.833","1507501139833"
"1344.1735","555.5405","2017-10-08 18:18:59.867","1507501139867"
"1354.3656","538.6791","2017-10-08 18:18:59.900","1507501139900"
"1337.3416","557.3212","2017-10-08 18:18:59.933","1507501139933"
"1336.2125","557.5772","2017-10-08 18:18:59.967","1507501139967"
"1329.7207","558.2072","2017-10-08 18:19:00.000","1507501140000"
"1324.8445","559.2217","2017-10-08 18:19:00.033","1507501140033"
"1319.756","559.7854","2017-10-08 18:19:00.067","1507501140067"
"1321.4985","562.4927","2017-10-08 18:19:00.100","1507501140100"
"1322.7505","566.7081","2017-10-08 18:19:00.133","1507501140133"
"1323.0836","571.877","2017-10-08 18:19:00.166","1507501140166"
"1319.4812","577.4069","2017-10-08 18:19:00.200","1507501140200"
"1320.4686","582.7516","2017-10-08 18:19:00.233","1507501140233"
"1321.2039","588.0347","2017-10-08 18:19:00.266","1507501140266"
"1322.4857","593.0294","2017-10-08 18:19:00.300","1507501140300"
"1324.1471","601.2152","2017-10-08 18:19:00.333","1507501140333"
"949.4719","498.1358","2017-10-08 18:19:00.366","1507501140366"
"967.5402","402.5902","2017-10-08 18:19:00.400","1507501140400"
"970.6377","404.8776","2017-10-08 18:19:00.433","1507501140433"
"972.475","405.6395","2017-10-08 18:19:00.466","1507501140466"
"973.5036","404.778","2017-10-08 18:19:00.499","1507501140499"
"971.681","401.5358","2017-10-08 18:19:00.533","1507501140533"
"996.1548","383.0395","2017-10-08 18:19:00.566","1507501140566"
"962.8338","401.643","2017-10-08 18:19:00.599","1507501140599"
"915.5227","404.5752","2017-10-08 18:19:00.633","1507501140633"
"901.6567","408.6291","2017-10-08 18:19:00.666","1507501140666"
"891.1209","411.5408","2017-10-08 18:19:00.699","1507501140699"
"881.3091","413.8556","2017-10-08 18:19:00.733","1507501140733"
"873.8918","415.5208","2017-10-08 18:19:00.766","1507501140766"
"868.1138","417.4206","2017-10-08 18:19:00.799","1507501140799"
"862.6829","418.9157","2017-10-08 18:19:00.833","1507501140833"
"860.8028","420.4001","2017-10-08 18:19:00.866","1507501140866"
"850.9334","423.9917","2017-10-08 18:19:00.899","1507501140899"
"625.0115","510.3468","2017-10-08 18:19:00.932","1507501140932"
"583.632","563.0488","2017-10-08 18:19:00.966","1507501140966"
"581.4681","564.6667","2017-10-08 18:19:00.999","1507501140999"
"579.7421","562.6428","2017-10-08 18:19:01.032","1507501141032"
"577.7274","565.2421","2017-10-08 18:19:01.066","1507501141066"
"573.0695","566.8396","2017-10-08 18:19:01.099","1507501141099"
"542.1853","586.5411","2017-10-08 18:19:01.132","1507501141132"
"552.3523","574.35","2017-10-08 18:19:01.166","1507501141166"
"555.2186","569.8879","2017-10-08 18:19:01.199","1507501141199"
"555.3937","571.0291","2017-10-08 18:19:01.232","1507501141232"
"556.2133","571.8665","2017-10-08 18:19:01.266","1507501141266"
"557.1017","572.2845","2017-10-08 18:19:01.299","1507501141299"
"558.3483","573.3635","2017-10-08 18:19:01.332","1507501141332"
"1020.5123","580.8411","2017-10-08 18:19:01.365","1507501141365"
"1019.006","582.3321","2017-10-08 18:19:01.399","1507501141399"
"1018.2839","579.8645","2017-10-08 18:19:01.432","1507501141432"
"1017.2499","578.348","2017-10-08 18:19:01.465","1507501141465"
"1017.1216","576.7546","2017-10-08 18:19:01.499","1507501141499"
"1016.0795","574.7249","2017-10-08 18:19:01.532","1507501141532"
"958.2704","712.22","2017-10-08 18:19:01.565","1507501141565"
"947.8162","764.279","2017-10-08 18:19:01.599","1507501141599"
"946.039","774.9224","2017-10-08 18:19:01.632","1507501141632"
"944.1237","783.4462","2017-10-08 18:19:01.665","1507501141665"
"942.508","789.028","2017-10-08 18:19:01.698","1507501141698"
"939.8238","796.4176","2017-10-08 18:19:01.732","1507501141732"
"932.397","799.669","2017-10-08 18:19:01.765","1507501141765"
"937.4614","791.5319","2017-10-08 18:19:01.798","1507501141798"
"944.4467","785.2391","2017-10-08 18:19:01.832","1507501141832"
"948.1619","781.0752","2017-10-08 18:19:01.865","1507501141865"
"950.4776","777.4955","2017-10-08 18:19:01.898","1507501141898"
"952.5127","774.8991","2017-10-08 18:19:01.932","1507501141932"
"954.3796","772.5712","2017-10-08 18:19:01.965","1507501141965"
"955.8596","770.52","2017-10-08 18:19:01.998","1507501141998"
"957.2207","769.2291","2017-10-08 18:19:02.032","1507501142032"
"958.2493","767.8763","2017-10-08 18:19:02.065","1507501142065"
"959.104","766.6779","2017-10-08 18:19:02.098","1507501142098"
"959.8748","765.7684","2017-10-08 18:19:02.131","1507501142131"
"958.8443","763.8339","2017-10-08 18:19:02.165","1507501142165"
"957.8201","762.4271","2017-10-08 18:19:02.198","1507501142198"
"956.6346","761.2358","2017-10-08 18:19:02.231","1507501142231"
"954.5186","759.4462","2017-10-08 18:19:02.265","1507501142265"
"952.9468","758.3164","2017-10-08 18:19:02.298","1507501142298"
"947.3885","755.481","2017-10-08 18:19:02.331","1507501142331"
"958.4504","519.9907","2017-10-08 18:19:02.365","1507501142365"
"961.2559","522.7844","2017-10-08 18:19:02.398","1507501142398"
"962.7832","523.6443","2017-10-08 18:19:02.431","1507501142431"
"959.6971","520.9453","2017-10-08 18:19:02.464","1507501142464"
"953.4725","517.2339","2017-10-08 18:19:02.498","1507501142498"
"952.4552","517.8297","2017-10-08 18:19:02.531","1507501142531"
"927.2065","546.6419","2017-10-08 18:19:02.564","1507501142564"
"932.2184","558.679","2017-10-08 18:19:02.598","1507501142598"
"930.9905","558.5446","2017-10-08 18:19:02.631","1507501142631"
"933.1595","560.4338","2017-10-08 18:19:02.664","1507501142664"
"934.088","561.5936","2017-10-08 18:19:02.698","1507501142698"
"934.6234","561.7054","2017-10-08 18:19:02.731","1507501142731"
"936.1859","562.5327","2017-10-08 18:19:02.764","1507501142764"
"937.1212","563.1958","2017-10-08 18:19:02.798","1507501142798"
"937.8584","563.5259","2017-10-08 18:19:02.831","1507501142831"
"937.8774","563.4761","2017-10-08 18:19:02.864","1507501142864"
"938.8958","563.5715","2017-10-08 18:19:02.897","1507501142897"
"939.0332","562.9103","2017-10-08 18:19:02.931","1507501142931"
"557.3232","609.2355","2017-10-08 18:19:02.964","1507501142964"
"560.7216","570.756","2017-10-08 18:19:02.997","1507501142997"
"555.6676","568.7245","2017-10-08 18:19:03.031","1507501143031"
"553.9072","572.3073","2017-10-08 18:19:03.064","1507501143064"
"553.258","573.3999","2017-10-08 18:19:03.097","1507501143097"
"552.9393","569.6994","2017-10-08 18:19:03.131","1507501143131"
"581.2324","614.544","2017-10-08 18:19:03.164","1507501143164"
"569.6998","590.06","2017-10-08 18:19:03.197","1507501143197"
"569.0117","590.2247","2017-10-08 18:19:03.230","1507501143230"
"568.7216","588.3273","2017-10-08 18:19:03.264","1507501143264"
"579.0344","580.7122","2017-10-08 18:19:03.297","1507501143297"
"599.7864","568.7681","2017-10-08 18:19:03.330","1507501143330"
"886.1129","453.4119","2017-10-08 18:19:03.364","1507501143364"
"898.2767","444.1491","2017-10-08 18:19:03.397","1507501143397"
"898.0948","442.7686","2017-10-08 18:19:03.430","1507501143430"
"898.0264","442.1445","2017-10-08 18:19:03.464","1507501143464"
"900.3151","449.6021","2017-10-08 18:19:03.497","1507501143497"
"901.3342","464.2892","2017-10-08 18:19:03.531","1507501143531"
"923.8217","764.116","2017-10-08 18:19:03.564","1507501143564"
"930.1318","746.0455","2017-10-08 18:19:03.597","1507501143597"
"932.4135","749.1165","2017-10-08 18:19:03.631","1507501143631"
"932.3925","750.8602","2017-10-08 18:19:03.665","1507501143665"
"931.2198","749.0694","2017-10-08 18:19:03.698","1507501143698"
"929.9568","745.3531","2017-10-08 18:19:03.731","1507501143731"
"930.0206","750.7686","2017-10-08 18:19:03.764","1507501143764"
"922.4926","748.9332","2017-10-08 18:19:03.798","1507501143798"
"920.8745","743.3087","2017-10-08 18:19:03.831","1507501143831"
"918.6611","751.5764","2017-10-08 18:19:03.864","1507501143864"
"913.0623","757.0084","2017-10-08 18:19:03.898","1507501143898"
"907.835","761.3998","2017-10-08 18:19:03.931","1507501143931"
"903.27","765.7836","2017-10-08 18:19:03.964","1507501143964"
"899.3488","766.4625","2017-10-08 18:19:03.998","1507501143998"
"895.3236","769.8627","2017-10-08 18:19:04.031","1507501144031"
"892.0463","770.7197","2017-10-08 18:19:04.064","1507501144064"
"888.8328","771.5751","2017-10-08 18:19:04.097","1507501144097"
"882.3292","772.5674","2017-10-08 18:19:04.131","1507501144131"
"484.3092","762.4402","2017-10-08 18:19:04.164","1507501144164"
"481.0429","775.4847","2017-10-08 18:19:04.197","1507501144197"
"482.3774","787.6453","2017-10-08 18:19:04.231","1507501144231"
"482.8567","785.1118","2017-10-08 18:19:04.264","1507501144264"
"485.3531","795.2853","2017-10-08 18:19:04.297","1507501144297"
"485.0868","794.7611","2017-10-08 18:19:04.331","1507501144331"
"582.5576","735.7896","2017-10-08 18:19:04.364","1507501144364"
"859.4921","700.5859","2017-10-08 18:19:04.397","1507501144397"
"942.3819","693.005","2017-10-08 18:19:04.431","1507501144431"
"995.9572","689.6555","2017-10-08 18:19:04.464","1507501144464"
"1035.5764","687.7813","2017-10-08 18:19:04.497","1507501144497"
"1096.7505","686.4341","2017-10-08 18:19:04.530","1507501144530"
"1348.5981","653.3259","2017-10-08 18:19:04.564","1507501144564"
"1347.9906","656.4411","2017-10-08 18:19:04.597","1507501144597"
"1346.5615","656.6437","2017-10-08 18:19:04.630","1507501144630"
"1341.9069","659.3373","2017-10-08 18:19:04.664","1507501144664"
"0.0","0.0","2017-10-08 18:19:04.697","1507501144697"
"1345.0421","652.4847","2017-10-08 18:19:04.730","1507501144730"
"1351.9529","643.9876","2017-10-08 18:19:04.764","1507501144764"
"1342.5297","641.9289","2017-10-08 18:19:04.797","1507501144797"
"1340.174","637.3397","2017-10-08 18:19:04.830","1507501144830"
"1337.417","633.4135","2017-10-08 18:19:04.864","1507501144864"
"1336.8037","631.1631","2017-10-08 18:19:04.897","1507501144897"
"1335.5913","630.9293","2017-10-08 18:19:04.930","1507501144930"
"1331.5823","633.0017","2017-10-08 18:19:04.963","1507501144963"
"1331.2488","634.2515","2017-10-08 18:19:04.997","1507501144997"
"1330.827","636.1891","2017-10-08 18:19:05.030","1507501145030"
"1329.9124","638.8521","2017-10-08 18:19:05.063","1507501145063"
"1329.2017","641.7052","2017-10-08 18:19:05.097","1507501145097"
"1331.0306","643.489","2017-10-08 18:19:05.130","1507501145130"
"1330.5438","646.9089","2017-10-08 18:19:05.163","1507501145163"
"1327.4967","651.8713","2017-10-08 18:19:05.197","1507501145197"
"1326.1443","656.0625","2017-10-08 18:19:05.230","1507501145230"
"1324.8912","660.3279","2017-10-08 18:19:05.263","1507501145263"
"1324.1843","664.3653","2017-10-08 18:19:05.297","1507501145297"
"0.0","0.0","2017-10-08 18:19:05.330","1507501145330"
"0.0","0.0","2017-10-08 18:19:05.363","1507501145363"
"0.0","0.0","2017-10-08 18:19:05.396","1507501145396"
"1325.2174","667.4652","2017-10-08 18:19:05.430","1507501145430"
"1325.5767","672.4493","2017-10-08 18:19:05.463","1507501145463"
"1326.2723","676.9865","2017-10-08 18:19:05.496","1507501145496"
"1326.7899","681.8737","2017-10-08 18:19:05.530","1507501145530"
"1327.1702","686.8433","2017-10-08 18:19:05.563","1507501145563"
"1328.2653","690.6591","2017-10-08 18:19:05.596","1507501145596"
"1327.4747","697.0984","2017-10-08 18:19:05.630","1507501145630"
"1329.171","701.2522","2017-10-08 18:19:05.663","1507501145663"
"1329.3623","707.4445","2017-10-08 18:19:05.696","1507501145696"
"1330.1549","713.4537","2017-10-08 18:19:05.730","1507501145730"
"1330.7344","719.4037","2017-10-08 18:19:05.763","1507501145763"
"1332.6317","724.8812","2017-10-08 18:19:05.796","1507501145796"
"1334.95","729.948","2017-10-08 18:19:05.829","1507501145829"
"1334.609","735.8196","2017-10-08 18:19:05.863","1507501145863"
"1337.8625","739.9469","2017-10-08 18:19:05.896","1507501145896"
"1343.0618","743.0482","2017-10-08 18:19:05.929","1507501145929"
