"X","Y","DateTime","EpochTime"
"993.722","747.3317","2017-10-08 18:42:46.670","1507502566670"
"994.1971","748.0485","2017-10-08 18:42:46.703","1507502566703"
"994.6199","747.2416","2017-10-08 18:42:46.737","1507502566737"
"995.0988","747.8333","2017-10-08 18:42:46.770","1507502566770"
"995.5251","747.9379","2017-10-08 18:42:46.803","1507502566803"
"995.9012","747.8771","2017-10-08 18:42:46.837","1507502566837"
"996.2493","748.0303","2017-10-08 18:42:46.870","1507502566870"
"996.5525","748.1763","2017-10-08 18:42:46.903","1507502566903"
"996.7763","748.9924","2017-10-08 18:42:46.937","1507502566937"
"996.8962","749.6504","2017-10-08 18:42:46.970","1507502566970"
"997.0723","749.8713","2017-10-08 18:42:47.003","1507502567003"
"996.7479","749.6022","2017-10-08 18:42:47.037","1507502567037"
"995.9268","749.8765","2017-10-08 18:42:47.070","1507502567070"
"994.7639","749.8616","2017-10-08 18:42:47.103","1507502567103"
"987.6517","749.6262","2017-10-08 18:42:47.136","1507502567136"
"532.6117","205.6403","2017-10-08 18:42:47.170","1507502567170"
"539.911","227.0202","2017-10-08 18:42:47.203","1507502567203"
"542.9585","229.0859","2017-10-08 18:42:47.236","1507502567236"
"542.5916","230.8725","2017-10-08 18:42:47.270","1507502567270"
"543.4546","231.7669","2017-10-08 18:42:47.303","1507502567303"
"543.9803","234.0832","2017-10-08 18:42:47.336","1507502567336"
"498.021","179.6857","2017-10-08 18:42:47.370","1507502567370"
"501.1609","185.0812","2017-10-08 18:42:47.403","1507502567403"
"501.0201","189.5607","2017-10-08 18:42:47.436","1507502567436"
"494.1931","196.05","2017-10-08 18:42:47.469","1507502567469"
"500.3753","192.5175","2017-10-08 18:42:47.503","1507502567503"
"502.4007","192.3745","2017-10-08 18:42:47.536","1507502567536"
"504.2162","191.7487","2017-10-08 18:42:47.569","1507502567569"
"507.2633","191.3792","2017-10-08 18:42:47.603","1507502567603"
"996.3758","513.1556","2017-10-08 18:42:47.636","1507502567636"
"991.0828","507.3507","2017-10-08 18:42:47.669","1507502567669"
"994.7849","504.6976","2017-10-08 18:42:47.703","1507502567703"
"993.2656","501.3009","2017-10-08 18:42:47.736","1507502567736"
"992.3137","498.2253","2017-10-08 18:42:47.769","1507502567769"
"989.1996","495.4667","2017-10-08 18:42:47.803","1507502567803"
"1036.1168","398.3488","2017-10-08 18:42:47.836","1507502567836"
"1045.3519","411.4436","2017-10-08 18:42:47.869","1507502567869"
"1048.642","415.2867","2017-10-08 18:42:47.902","1507502567902"
"1051.241","416.003","2017-10-08 18:42:47.936","1507502567936"
"1051.0933","416.1003","2017-10-08 18:42:47.969","1507502567969"
"1088.3503","412.2736","2017-10-08 18:42:48.002","1507502568002"
